"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US99113","ZCTA5 99113","324","56","2.2","3.1","2.5","3.1","13.6","11.0","6.2","4.1","13.0","6.9","24.1","7.7","21.9","8.7","11.7","4.9","3.7","2.7","1.2","1.8","60526","7797","68372","8956","27.5","(X)","(X)","(X)","(X)","(X)","241","48","0.0","13.5","0.0","13.5","13.3","14.8","5.8","4.4","12.9","8.5","22.8","9.1","22.8","10.0","15.8","6.8","5.0","3.6","1.7","2.4","69688","17146","76616","12147","(X)","(X)","31.5","(X)","(X)","(X)","197","47","0.0","16.2","0.0","16.2","14.7","17.8","4.6","4.3","11.7","9.5","27.9","10.9","18.3","9.1","16.8","7.7","6.1","4.5","0.0","16.2","63438","14278","N","N","(X)","(X)","(X)","(X)","(X)","(X)","83","28","8.4","11.9","9.6","11.5","14.5","10.7","7.2","8.5","13.3","11.1","27.7","16.0","19.3","16.7","0.0","32.9","0.0","32.9","0.0","32.9","45625","16690","44436","11453","(X)","(X)","(X)","(X)","15.7","(X)"
"8600000US99114","ZCTA5 99114","5127","226","7.6","1.9","6.7","1.8","8.8","2.0","11.6","2.3","15.3","2.5","19.0","3.0","13.2","3.0","11.5","2.1","3.5","1.4","2.8","1.1","50067","3441","64085","3654","32.8","(X)","(X)","(X)","(X)","(X)","3492","188","4.5","1.9","3.0","1.2","5.4","1.7","7.3","2.2","17.1","3.4","20.9","3.7","18.1","4.1","15.1","2.9","5.2","2.1","3.4","1.3","63073","4513","77266","4882","(X)","(X)","32.2","(X)","(X)","(X)","2826","185","2.2","1.5","1.8","1.0","4.0","1.5","6.6","2.6","14.5","3.4","21.9","4.4","21.4","5.1","17.8","3.3","5.8","2.4","4.1","1.6","73941","6621","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1635","198","15.9","4.7","14.6","4.8","16.1","4.9","20.6","5.2","12.4","3.3","13.5","4.0","3.7","2.0","2.8","1.6","0.4","0.6","0.0","2.1","26013","1763","32310","3233","(X)","(X)","(X)","(X)","33.6","(X)"
"8600000US99115","ZCTA5 99115","467","77","8.4","5.4","3.4","3.8","11.3","7.3","7.5","4.0","18.2","6.9","29.1","8.2","9.9","5.7","9.0","4.4","1.5","1.6","1.7","1.5","51964","11356","56788","6730","30.4","(X)","(X)","(X)","(X)","(X)","326","68","2.5","3.6","0.0","10.2","13.2","9.4","5.5","3.5","12.0","6.7","35.3","9.7","14.1","7.8","12.9","6.3","2.1","2.2","2.5","2.1","64444","7291","68918","9069","(X)","(X)","37.4","(X)","(X)","(X)","246","50","0.0","13.2","0.0","13.2","8.9","7.1","7.3","4.6","11.4","7.2","35.0","11.6","18.7","9.9","14.2","7.1","1.2","1.7","3.3","2.8","67619","7103","N","N","(X)","(X)","(X)","(X)","(X)","(X)","141","52","22.0","14.7","11.3","11.5","7.1","8.7","12.1","9.8","32.6","15.9","14.9","16.3","0.0","21.8","0.0","21.8","0.0","21.8","0.0","21.8","31406","13083","28744","7195","(X)","(X)","(X)","(X)","14.2","(X)"
"8600000US99116","ZCTA5 99116","718","63","7.7","3.5","2.8","2.1","7.5","3.4","7.2","3.4","18.8","5.3","23.3","4.8","10.0","3.5","15.2","4.1","7.0","3.4","0.6","0.8","56974","5846","67351","5778","39.3","(X)","(X)","(X)","(X)","(X)","431","58","2.8","2.0","1.2","1.7","5.3","3.3","6.3","3.7","15.8","6.3","23.7","6.4","13.5","5.0","20.6","6.3","10.9","5.1","0.0","7.8","71359","8054","80415","7967","(X)","(X)","42.9","(X)","(X)","(X)","302","45","1.0","1.3","0.0","10.9","3.0","2.8","6.3","4.8","11.9","6.2","25.8","7.6","18.2","6.7","24.8","7.7","8.9","4.9","0.0","10.9","78438","9833","N","N","(X)","(X)","(X)","(X)","(X)","(X)","287","49","15.7","8.9","5.2","4.4","14.3","7.6","10.5","6.3","21.6","9.4","19.5","8.5","4.9","3.6","7.0","4.5","0.0","11.5","1.4","2.1","37083","13012","43978","7905","(X)","(X)","(X)","(X)","32.1","(X)"
"8600000US99117","ZCTA5 99117","211","41","2.4","2.8","0.0","15.2","16.6","8.0","9.0","4.7","19.9","6.3","20.9","9.3","12.8","8.8","11.8","6.6","4.7","4.0","1.9","3.3","53125","5876","63015","9945","36.0","(X)","(X)","(X)","(X)","(X)","153","35","2.6","3.8","0.0","20.3","9.2","8.8","5.9","5.2","19.0","8.5","26.1","11.7","17.6","11.6","12.4","8.2","4.6","5.1","2.6","4.5","56696","18133","69990","12820","(X)","(X)","34.0","(X)","(X)","(X)","128","36","1.6","2.7","0.0","23.6","10.9","10.2","6.3","5.9","18.0","9.4","21.9","11.7","18.0","12.2","14.8","9.2","5.5","5.8","3.1","5.3","56875","24197","N","N","(X)","(X)","(X)","(X)","(X)","(X)","58","23","1.7","3.1","0.0","40.4","36.2","17.4","17.2","14.4","22.4","14.3","12.1","12.7","0.0","40.4","10.3","14.3","0.0","40.4","0.0","40.4","33750","8276","39409","10911","(X)","(X)","(X)","(X)","41.4","(X)"
"8600000US99118","ZCTA5 99118","319","73","13.8","9.9","1.6","2.7","20.7","11.5","12.5","8.4","6.6","5.6","15.7","8.9","10.7","7.4","14.1","9.5","3.1","5.2","1.3","1.8","38304","20214","57021","14473","27.9","(X)","(X)","(X)","(X)","(X)","177","64","4.5","4.4","0.0","17.8","2.3","3.6","18.1","12.7","9.6","9.6","22.0","14.9","10.2","9.8","31.1","16.8","0.0","17.8","2.3","3.3","67188","28965","78963","16594","(X)","(X)","35.0","(X)","(X)","(X)","159","58","0.0","19.6","0.0","19.6","2.5","4.1","20.1","13.9","10.7","10.5","24.5","16.4","11.3","10.5","28.3","17.2","0.0","19.6","2.5","3.6","66563","27931","N","N","(X)","(X)","(X)","(X)","(X)","(X)","142","57","28.9","19.4","3.5","5.9","43.7","21.5","2.1","4.5","2.8","4.6","7.7","6.8","11.3","11.8","0.0","21.6","0.0","21.6","0.0","21.6","20431","2867","28209","9527","(X)","(X)","(X)","(X)","19.0","(X)"
"8600000US99119","ZCTA5 99119","553","103","5.2","3.9","2.9","3.1","11.4","5.5","8.9","4.2","23.1","9.7","21.7","7.5","11.0","6.8","7.8","4.4","3.1","3.4","4.9","3.9","48482","8343","70782","15790","53.9","(X)","(X)","(X)","(X)","(X)","363","80","2.8","4.0","1.7","2.9","7.7","5.1","10.5","6.0","16.5","8.2","22.6","8.3","16.8","9.5","9.4","5.7","4.7","5.2","7.4","6.0","57596","12332","86590","20819","(X)","(X)","49.6","(X)","(X)","(X)","283","73","3.5","5.2","0.0","11.6","4.9","5.5","7.4","6.3","14.8","8.4","27.2","10.6","19.1","11.1","11.0","6.9","6.0","6.8","6.0","5.1","64583","17519","N","N","(X)","(X)","(X)","(X)","(X)","(X)","190","67","10.0","8.7","8.4","9.2","18.4","14.6","7.4","6.9","38.4","20.4","15.3","16.8","0.0","16.8","2.1","4.0","0.0","16.8","0.0","16.8","37669","13539","32937","7281","(X)","(X)","(X)","(X)","60.5","(X)"
"8600000US99121","ZCTA5 99121","91","45","0.0","30.9","12.1","19.4","22.0","25.1","26.4","27.6","8.8","8.8","3.3","5.7","15.4","23.4","4.4","7.2","0.0","30.9","7.7","11.2","30341","25483","52318","24847","50.5","(X)","(X)","(X)","(X)","(X)","72","41","0.0","36.1","0.0","36.1","27.8","29.8","33.3","33.8","0.0","36.1","4.2","7.5","19.4","30.2","5.6","9.2","0.0","36.1","9.7","14.7","-","**","60196","30981","(X)","(X)","48.6","(X)","(X)","(X)","38","32","0.0","49.9","0.0","49.9","52.6","44.5","28.9","41.8","0.0","49.9","7.9","16.5","0.0","49.9","10.5","17.0","0.0","49.9","0.0","49.9","24844","12102","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19","20","0.0","70.6","57.9","50.7","0.0","70.6","0.0","70.6","42.1","50.7","0.0","70.6","0.0","70.6","0.0","70.6","0.0","70.6","0.0","70.6","-","**","22458","14292","(X)","(X)","(X)","(X)","57.9","(X)"
"8600000US99122","ZCTA5 99122","1663","102","5.4","2.6","1.3","1.1","10.0","3.3","7.4","2.0","20.0","4.6","20.2","4.4","11.2","3.7","15.7","3.1","8.1","3.1","0.6","0.5","58059","7476","69641","4941","48.2","(X)","(X)","(X)","(X)","(X)","1221","104","2.2","1.3","0.2","0.3","8.5","3.4","4.8","2.0","23.5","5.9","17.4","4.3","14.0","4.8","17.5","3.8","11.1","4.1","0.8","0.7","61019","4465","78055","5648","(X)","(X)","48.7","(X)","(X)","(X)","1049","112","1.9","1.6","0.3","0.4","5.2","3.0","2.2","1.4","24.2","6.2","17.3","4.6","15.5","5.5","20.1","4.3","12.4","4.8","0.8","0.8","69450","14703","N","N","(X)","(X)","(X)","(X)","(X)","(X)","442","71","14.0","8.9","4.3","4.2","16.1","7.1","18.6","6.6","12.0","7.5","24.2","10.3","2.9","2.3","7.9","7.1","0.0","7.6","0.0","7.6","33700","6213","42351","8484","(X)","(X)","(X)","(X)","43.2","(X)"
"8600000US99123","ZCTA5 99123","392","80","2.3","3.8","2.6","3.9","16.1","9.0","7.9","7.0","12.0","7.3","22.4","10.1","15.3","7.9","17.9","10.1","2.8","4.4","0.8","1.2","58750","19001","66097","9969","38.3","(X)","(X)","(X)","(X)","(X)","266","67","3.0","4.5","0.0","12.3","11.7","9.1","3.8","5.4","12.8","9.7","33.5","14.7","19.5","10.8","10.5","8.0","4.1","6.5","1.1","1.8","66538","15771","69025","10331","(X)","(X)","39.1","(X)","(X)","(X)","208","58","0.0","15.4","0.0","15.4","10.6","11.2","0.0","15.4","16.3","11.5","27.9","15.3","25.0","14.3","13.5","10.2","5.3","8.2","1.4","2.2","72727","18884","N","N","(X)","(X)","(X)","(X)","(X)","(X)","126","49","7.1","11.9","7.9","12.0","25.4","20.0","10.3","12.9","10.3","11.2","13.5","12.1","6.3","8.9","19.0","18.1","0.0","23.9","0.0","23.9","-","**","49725","16554","(X)","(X)","(X)","(X)","36.5","(X)"
"8600000US99124","ZCTA5 99124","138","26","8.0","6.3","5.1","4.2","8.0","5.0","10.1","6.6","22.5","10.7","12.3","5.6","11.6","6.1","18.8","9.7","3.6","3.4","0.0","22.2","45000","4392","61107","8881","42.0","(X)","(X)","(X)","(X)","(X)","76","19","2.6","6.4","6.6","7.0","11.8","8.1","6.6","6.8","13.2","8.2","10.5","8.2","21.1","13.0","22.4","13.6","5.3","5.5","0.0","34.9","73750","30464","71150","13827","(X)","(X)","34.2","(X)","(X)","(X)","46","16","2.2","7.1","4.3","5.6","8.7","9.6","8.7","10.4","10.9","8.2","15.2","11.5","19.6","14.2","21.7","15.9","8.7","9.4","0.0","45.4","75000","13754","N","N","(X)","(X)","(X)","(X)","(X)","(X)","62","24","14.5","9.9","3.2","4.0","6.5","6.1","14.5","10.6","33.9","19.5","12.9","7.9","4.8","9.1","9.7","7.6","0.0","39.1","0.0","39.1","42857","4446","43971","7334","(X)","(X)","(X)","(X)","48.4","(X)"
"8600000US99125","ZCTA5 99125","241","42","7.5","4.6","7.9","5.0","12.0","7.1","13.3","7.7","12.4","5.0","18.3","7.3","14.9","7.1","9.1","4.7","2.9","4.2","1.7","2.1","47656","14239","60321","9643","38.6","(X)","(X)","(X)","(X)","(X)","154","38","7.1","6.3","8.4","7.0","10.4","9.6","10.4","8.7","10.4","7.5","17.5","9.3","16.9","8.6","11.7","6.9","4.5","6.5","2.6","3.3","53571","16392","69206","14349","(X)","(X)","42.2","(X)","(X)","(X)","123","35","7.3","7.8","4.9","5.9","10.6","11.6","8.9","10.1","8.1","7.3","20.3","11.1","16.3","8.3","14.6","8.6","5.7","8.1","3.3","4.1","62813","16391","N","N","(X)","(X)","(X)","(X)","(X)","(X)","87","24","10.3","6.5","6.9","7.2","14.9","10.4","18.4","14.8","13.8","9.6","19.5","10.3","11.5","12.9","4.6","5.5","0.0","31.9","0.0","31.9","34688","13836","43541","9981","(X)","(X)","(X)","(X)","32.2","(X)"
"8600000US99126","ZCTA5 99126","375","98","4.3","5.7","4.0","4.3","0.0","8.9","17.9","9.8","17.6","11.1","28.5","16.8","12.5","11.9","6.1","5.1","0.0","8.9","9.1","8.9","61563","16983","71015","16704","24.5","(X)","(X)","(X)","(X)","(X)","268","91","4.1","6.7","3.4","5.2","0.0","12.2","29.9","22.5","20.5","14.8","16.8","14.5","4.1","5.6","8.6","7.0","0.0","12.2","12.7","12.1","43676","18967","72211","24314","(X)","(X)","8.6","(X)","(X)","(X)","192","79","5.7","8.6","0.0","16.6","0.0","16.6","6.8","8.6","28.6","17.3","23.4","19.4","5.7","7.7","12.0","10.0","0.0","16.6","17.7","15.7","72879","26625","N","N","(X)","(X)","(X)","(X)","(X)","(X)","107","60","4.7","8.4","5.6","8.7","0.0","27.3","30.8","22.6","10.3","14.9","15.0","22.3","33.6","31.2","0.0","27.3","0.0","27.3","0.0","27.3","47083","36842","51882","16548","(X)","(X)","(X)","(X)","64.5","(X)"
"8600000US99128","ZCTA5 99128","144","46","3.5","3.4","5.6","6.1","8.3","5.2","6.3","6.6","20.1","16.6","11.1","6.7","13.9","6.8","22.9","15.6","0.0","20.0","8.3","6.2","57813","42470","78807","15633","43.8","(X)","(X)","(X)","(X)","(X)","112","43","0.0","24.8","0.0","24.8","6.3","5.3","1.8","2.6","22.3","20.3","12.5","8.4","17.9","8.9","28.6","18.8","0.0","24.8","10.7","8.3","90500","34489","93604","19742","(X)","(X)","54.5","(X)","(X)","(X)","109","44","0.0","25.3","0.0","25.3","6.4","5.5","1.8","2.7","22.9","20.8","11.0","8.0","17.4","9.2","29.4","19.3","0.0","25.3","11.0","8.7","91250","34649","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32","15","15.6","14.7","25.0","23.4","15.6","14.1","21.9","25.6","12.5","14.7","6.3","9.6","3.1","8.6","0.0","52.4","0.0","52.4","0.0","52.4","21250","10264","25328","6169","(X)","(X)","(X)","(X)","6.3","(X)"
"8600000US99129","ZCTA5 99129","321","50","20.9","8.1","8.1","3.8","6.2","4.4","7.8","4.4","18.4","6.6","21.8","7.3","9.7","5.1","2.5","3.1","4.0","4.6","0.6","0.8","38906","5612","46809","7915","41.1","(X)","(X)","(X)","(X)","(X)","189","36","7.4","4.9","7.9","5.1","3.2","3.3","10.6","6.7","16.4","7.3","32.3","10.7","16.4","8.4","3.2","4.7","1.6","2.0","1.1","1.3","52361","6521","54974","7102","(X)","(X)","48.1","(X)","(X)","(X)","139","31","4.3","3.3","6.5","4.8","2.9","4.2","11.5","9.0","15.1","7.6","35.3","12.8","19.4","10.9","1.4","2.8","2.2","2.8","1.4","1.8","55795","6890","N","N","(X)","(X)","(X)","(X)","(X)","(X)","132","43","40.2","16.3","8.3","6.4","12.1","9.3","3.8","4.3","21.2","13.7","6.8","7.0","0.0","23.0","0.0","23.0","7.6","10.6","0.0","23.0","16000","7895","33416","16917","(X)","(X)","(X)","(X)","27.3","(X)"
"8600000US99130","ZCTA5 99130","369","54","7.0","5.1","8.9","4.5","10.6","4.0","8.7","4.3","7.9","3.0","18.4","5.6","24.7","7.6","10.3","4.7","2.2","1.9","1.4","1.6","58583","8526","61020","6638","37.7","(X)","(X)","(X)","(X)","(X)","242","42","9.5","8.5","5.0","5.2","7.4","5.7","10.7","6.2","2.5","2.3","20.7","8.6","26.4","9.4","12.4","6.0","3.3","2.8","2.1","2.4","66923","10879","66921","8871","(X)","(X)","41.7","(X)","(X)","(X)","174","41","1.7","2.2","6.9","7.0","6.3","5.7","7.5","6.4","2.3","2.5","25.9","11.1","29.9","11.0","12.1","6.0","4.6","3.8","2.9","3.3","73750","12184","N","N","(X)","(X)","(X)","(X)","(X)","(X)","127","33","8.7","5.5","16.5","11.1","16.5","6.7","4.7","3.9","18.1","8.3","7.9","6.1","21.3","13.0","6.3","7.8","0.0","23.8","0.0","23.8","39375","16878","46624","10095","(X)","(X)","(X)","(X)","29.9","(X)"
"8600000US99131","ZCTA5 99131","93","27","11.8","8.4","8.6","6.1","5.4","6.0","10.8","7.6","9.7","7.5","16.1","12.0","14.0","11.5","7.5","10.1","2.2","3.3","14.0","14.7","62188","18286","104590","69734","35.5","(X)","(X)","(X)","(X)","(X)","57","24","10.5","10.1","3.5","4.7","0.0","40.8","7.0","7.1","8.8","8.7","26.3","18.9","5.3","7.2","12.3","15.7","3.5","5.4","22.8","21.3","67188","22847","147732","104973","(X)","(X)","42.1","(X)","(X)","(X)","50","23","4.0","6.7","0.0","43.5","0.0","43.5","8.0","8.1","8.0","9.2","30.0","20.4","6.0","8.1","14.0","17.9","4.0","6.1","26.0","23.7","73750","65949","N","N","(X)","(X)","(X)","(X)","(X)","(X)","36","15","13.9","11.6","16.7","14.6","13.9","16.0","16.7","13.7","11.1","10.9","0.0","51.3","27.8","24.2","0.0","51.3","0.0","51.3","0.0","51.3","30833","15859","36283","14839","(X)","(X)","(X)","(X)","25.0","(X)"
"8600000US99133","ZCTA5 99133","813","118","13.5","5.3","2.7","1.5","13.8","8.2","8.0","5.4","9.2","4.1","22.9","7.1","9.6","7.2","15.4","5.4","3.9","3.3","1.0","1.1","51172","8171","60878","7725","37.8","(X)","(X)","(X)","(X)","(X)","460","90","3.3","3.8","6.3","7.9","13.3","8.9","8.7","6.6","12.2","6.4","14.8","7.9","8.7","7.7","26.3","9.0","4.8","4.7","1.7","2.0","53750","20213","74139","12078","(X)","(X)","37.4","(X)","(X)","(X)","308","68","1.0","1.7","0.0","10.7","10.7","9.5","2.6","3.2","16.9","9.0","18.8","10.9","5.5","5.5","34.7","11.5","7.1","7.1","2.6","3.0","75000","35762","N","N","(X)","(X)","(X)","(X)","(X)","(X)","353","97","26.9","11.0","5.7","3.3","19.5","15.9","7.1","8.6","5.4","4.7","20.7","11.0","10.8","12.4","1.1","1.8","2.8","4.6","0.0","9.4","-","**","36951","9654","(X)","(X)","(X)","(X)","30.6","(X)"
"8600000US99134","ZCTA5 99134","248","53","9.3","6.5","5.6","5.0","17.3","10.2","13.3","8.3","14.9","8.6","10.9","5.2","5.6","4.8","20.2","8.1","1.6","1.6","1.2","2.5","35917","3541","54985","9389","35.9","(X)","(X)","(X)","(X)","(X)","162","47","3.1","3.5","4.9","5.3","11.7","11.3","13.6","11.3","10.5","7.4","12.3","7.1","8.6","7.4","30.9","11.4","2.5","2.5","1.9","3.7","70577","26513","71062","12021","(X)","(X)","49.4","(X)","(X)","(X)","154","48","1.9","2.7","2.6","4.3","12.3","11.8","13.6","11.7","10.4","7.7","13.0","7.5","9.1","7.9","32.5","11.8","2.6","2.6","1.9","3.9","71346","24479","N","N","(X)","(X)","(X)","(X)","(X)","(X)","86","32","20.9","15.4","7.0","9.3","27.9","17.8","12.8","10.8","23.3","17.9","8.1","9.6","0.0","32.1","0.0","32.1","0.0","32.1","0.0","32.1","20417","11133","24701","6980","(X)","(X)","(X)","(X)","10.5","(X)"
"8600000US99135","ZCTA5 99135","113","32","0.9","3.5","2.7","3.6","3.5","3.4","6.2","6.2","12.4","9.4","37.2","19.5","16.8","11.3","18.6","14.8","1.8","2.7","0.0","26.1","73188","12140","73378","11751","33.6","(X)","(X)","(X)","(X)","(X)","82","27","0.0","33.2","2.4","5.1","0.0","33.2","0.0","33.2","8.5","8.2","48.8","22.9","14.6","12.0","23.2","19.9","2.4","3.7","0.0","33.2","74000","5653","83163","15828","(X)","(X)","36.6","(X)","(X)","(X)","75","28","0.0","35.2","0.0","35.2","0.0","35.2","0.0","35.2","5.3","6.4","53.3","23.5","16.0","13.3","25.3","21.9","0.0","35.2","0.0","35.2","74188","8125","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31","18","3.2","14.5","9.7","13.2","12.9","13.5","22.6","20.5","22.6","25.2","0.0","55.3","22.6","26.0","6.5","10.2","0.0","55.3","0.0","55.3","36250","9633","44719","15510","(X)","(X)","(X)","(X)","25.8","(X)"
"8600000US99136","ZCTA5 99136","11","6","18.2","24.3","0.0","92.8","18.2","31.7","27.3","32.4","18.2","28.1","0.0","92.8","0.0","92.8","18.2","25.0","0.0","92.8","0.0","92.8","33750","17407","44155","25392","81.8","(X)","(X)","(X)","(X)","(X)","4","4","50.0","50.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","50.0","50.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","100.0","(X)","(X)","(X)","4","4","50.0","50.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","50.0","50.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7","5","0.0","100.0","0.0","100.0","28.6","43.9","42.9","49.6","28.6","37.6","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","33750","16522","30286","8910","(X)","(X)","(X)","(X)","71.4","(X)"
"8600000US99137","ZCTA5 99137","164","40","1.2","2.2","14.0","11.1","10.4","11.3","13.4","8.4","14.6","9.4","27.4","14.3","9.1","6.6","9.8","8.4","0.0","19.1","0.0","19.1","45833","19705","50668","8845","28.0","(X)","(X)","(X)","(X)","(X)","109","38","0.0","26.9","10.1","11.7","15.6","16.6","3.7","6.6","16.5","12.9","33.0","18.5","6.4","6.4","14.7","11.7","0.0","26.9","0.0","26.9","57548","18965","56322","12029","(X)","(X)","21.1","(X)","(X)","(X)","79","30","0.0","34.0","3.8","4.9","5.1","6.3","5.1","8.9","11.4","9.3","45.6","18.5","8.9","8.9","20.3","15.6","0.0","34.0","0.0","34.0","58990","1372","N","N","(X)","(X)","(X)","(X)","(X)","(X)","55","23","3.6","6.9","21.8","22.4","0.0","41.5","32.7","19.8","27.3","21.3","0.0","41.5","14.5","13.3","0.0","41.5","0.0","41.5","0.0","41.5","29063","5432","36987","10586","(X)","(X)","(X)","(X)","41.8","(X)"
"8600000US99138","ZCTA5 99138","436","48","8.3","3.5","10.6","5.0","15.1","4.9","9.9","4.4","17.7","4.8","15.4","5.1","7.6","3.4","11.0","4.4","3.9","2.9","0.7","1.0","38587","3310","51637","5859","43.8","(X)","(X)","(X)","(X)","(X)","264","36","8.0","4.6","3.4","3.6","13.3","5.9","11.7","6.2","17.4","7.6","18.2","6.4","6.8","4.9","16.7","6.2","3.4","4.1","1.1","1.7","41000","15392","59181","8679","(X)","(X)","46.2","(X)","(X)","(X)","131","30","3.8","4.4","3.1","4.6","6.1","5.0","16.8","10.1","8.4","6.9","22.9","11.1","6.1","6.4","27.5","11.1","3.1","4.6","2.3","3.3","56607","8260","N","N","(X)","(X)","(X)","(X)","(X)","(X)","172","42","11.6","6.9","21.5","9.1","23.3","11.0","12.2","7.7","9.3","6.3","11.0","6.9","7.0","4.3","2.3","3.2","1.7","3.1","0.0","18.3","21905","3443","33291","5860","(X)","(X)","(X)","(X)","40.1","(X)"
"8600000US99139","ZCTA5 99139","498","94","5.6","4.6","2.4","2.4","9.8","4.3","9.4","6.3","15.7","8.1","17.1","7.3","15.9","7.0","12.9","6.1","10.4","8.9","0.8","1.2","57500","14899","73691","13080","47.4","(X)","(X)","(X)","(X)","(X)","375","82","2.4","2.4","1.6","2.5","5.9","4.0","11.2","8.1","12.3","7.5","14.7","10.0","21.1","9.0","21.3","10.6","8.5","8.7","1.1","1.6","79844","32593","80834","12092","(X)","(X)","48.3","(X)","(X)","(X)","294","79","0.0","11.2","2.0","3.2","4.4","3.9","11.9","9.3","12.6","8.6","18.7","12.3","23.5","11.1","20.4","9.5","5.1","7.7","1.4","2.0","78125","34983","N","N","(X)","(X)","(X)","(X)","(X)","(X)","123","47","15.4","16.6","4.9","5.4","22.0","14.8","8.1","10.4","26.0","19.8","20.3","16.1","0.0","24.4","3.3","6.3","0.0","24.4","0.0","24.4","34750","17665","36102","10620","(X)","(X)","(X)","(X)","44.7","(X)"
"8600000US99140","ZCTA5 99140","170","26","16.5","6.2","8.8","5.2","13.5","6.5","18.8","7.3","5.3","4.9","11.2","6.8","5.9","3.8","17.1","7.0","2.4","2.8","0.6","1.7","31389","7787","51410","12466","44.7","(X)","(X)","(X)","(X)","(X)","96","21","14.6","8.9","0.0","29.7","10.4","7.8","13.5","8.2","5.2","8.7","15.6","9.4","8.3","5.3","27.1","10.2","4.2","4.9","1.0","3.0","61250","19210","69503","16579","(X)","(X)","54.2","(X)","(X)","(X)","40","18","0.0","48.7","0.0","48.7","0.0","48.7","7.5","8.8","2.5","8.1","20.0","12.3","17.5","9.9","47.5","17.2","2.5","5.6","2.5","6.3","108750","31094","N","N","(X)","(X)","(X)","(X)","(X)","(X)","74","19","21.6","10.0","20.3","10.5","14.9","9.7","25.7","12.0","5.4","5.3","5.4","7.5","2.7","5.0","4.1","5.7","0.0","35.5","0.0","35.5","22917","5016","27081","8032","(X)","(X)","(X)","(X)","32.4","(X)"
